Gene_name,activator,agonist,antibody,binder,blocker,cleavage,immunotherapy,inhibitor,inverse agonist,modulator,negative modulator,other/unknown,positive modulator,potentiator,vaccine
PPARD,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
PPARG,0,29,0,0,0,0,0,1,0,6,0,0,0,0,0
PPAT,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PPCDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPIA,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
PPIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPID,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PPIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPM1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPM1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1CA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PPP1CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R13L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R3A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PPP1R3B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PPP2CA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PPP2CB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PPP2R2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP2R5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP3CA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PPP3CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP3CC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP3R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP3R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP5C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PPT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRCP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDM1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
PRDM16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDX1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
PRDX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PREP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PREX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRF1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRIM1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PRIM2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PRIMPOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAA1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRKAA2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRKAB1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAB2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKACA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRKACB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRKACG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRKAG1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAG2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAG3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAR2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKCA,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
PRKCB,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
PRKCD,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
PRKCE,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
PRKCG,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
PRKCH,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PRKCI,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PRKCQ,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PRKCZ,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PRKD1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PRKD2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRKD3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
PRKDC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRKG1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
PRKG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLHR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PRLR,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PRMT1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PRMT5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
PRNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROKR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRORP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRPF31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRPS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRRC2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRRT2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRSS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRSS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRSS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRSS53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRTN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSCA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PSEN1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0
PSEN2,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0
PSENEN,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0
PSIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMA1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMA2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMA3,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMA4,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMA5,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMA6,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMA7,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMA8,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMB1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMB10,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMB11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PSMB2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMB3,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMB3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMB4,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMB5,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMB6,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMB7,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMB8,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0
PSMB9,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
PSMC1,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMC1P1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSMC2,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0
PSMC3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMC3IP,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSMC4,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMC5,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMC6,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD1,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSMD10P1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSMD10P2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSMD10P3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSMD11,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD12,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD13,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD14,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD4,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD4P1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSMD5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSMD6,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD7,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
PSMD9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSME1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSME2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSME2P2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSME3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSME4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSMF1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PSORS1C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSORS1C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSORS1C3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTAFR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PTBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTCH1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTEN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PTGDR,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PTGDR2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
PTGDS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PTGER1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
PTGER2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGER3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGER4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
PTGES,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
PTGES3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGFR,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGIR,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGS1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
PTGS2,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
PTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTH1R,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
PTH2R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTHLH,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PTK2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
PTK2B,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
PTK6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PTK7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTP4A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTP4A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PTPN12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRB,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PTPRC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PTPRD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PTPRF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PTPRN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRZ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTTG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVALB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PXN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYGM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYROXD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PZP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QPCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QPRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB27A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB40B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB4B-EGLN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB9A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RABEP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RABGAP1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACGAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAD18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAD50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAD51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RAD52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAD54L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAF1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
RALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RALBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAMP1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
RAMP2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RAMP3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPGEF1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RAPGEF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPGEF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPGEF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RARA,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0
RARB,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0
RARG,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0
RARRES1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RARS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASGRP1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASGRP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBFOX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBFOX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBMS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBMXP1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RBP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBX1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
RCAN1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
RCE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCSD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RECQL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RELA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
REN,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
RET,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
REV3L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFC1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RFK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFPL4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGMA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RGS12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHBDF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHD,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
RHEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHOA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RHOB,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
RHOC,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RHOG,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RICTOR,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
RIGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIMS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIPK1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RIPK2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
RIPOR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RLN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNASE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNASEH2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNASEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RND3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RNF112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF130,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0
RNF43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNPEP,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RNPEPL1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ROCK1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
ROCK2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
ROR1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ROR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RORB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RORC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ROS1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
RPA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPE65,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
RPL10,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL10A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL11,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL12,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL13,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL13A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL14,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL15,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL17,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL18,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL18A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL19,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL21,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL22,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL23,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL23A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL24,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL26,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL27,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL27A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL28,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL29,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL30,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL31,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL32,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL34,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL35,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL35A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL36,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL36A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL37,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL37A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL38,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL39,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL41,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL5,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL6,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL7,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL7A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL8,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL9,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL9P7,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPL9P8,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0
RPLP0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPLP1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPP30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS10,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS11,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS12,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS13,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS14,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS15,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS15A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS16,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS17,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS18,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS19,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS20,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS21,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS23,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS24,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS25,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS26,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS27,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS27A,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS28,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS29,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
RPS3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
